org_sujo;org_detalhe_sujo;id_org_dupla;org_limpo;org_detalhe_limpo;id_org_unica
State of Rio de Janeiro;Office of the Chief of Staff;1144;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Public Ministry (Prosecultors Office) of the State of Rio de Janeiro;1190;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Undersecretariat for Green Economy of the State Secretariat;1226;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Secretariat for Environment, Superintendency for Green Economy;1246;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Undersecretariat of Environment;1446;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Secretariat for Environment and Sustainable Development;1465;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Secretariat of Economic Development;1676;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;CDM, State Secretariat of Science and Technology;1736;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Secretariat of Science and Technology;1874;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Environment;1915;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;State Assembly;1984;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;General Procuracy of Rio de Janeiro;2228;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Procuradoria Geral do Estado, Environmental and Real State Department;2351;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;State Attorney General Office, General Procuracy of the State;2454;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Agriculture and Livestock;2469;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Sustainable Development, Secretariat for Agriculture and Livestock;2514;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Secretariat for Green Economy and Climate Change;2515;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;International Relations;2521;Estado do Rio de Janeiro;;245
State of Rio de Janeiro;Environmental Department;2531;Estado do Rio de Janeiro;;245
State of Rio Grande do;Environment and Sustainable Development;2474;Estado do Rio Grande do Sul;;247
State of Rio Grande do;NA;2553;Estado do Mato Grosso;;241
State of Rio Grande do Norte;NA;2712;Estado do Rio Grande do Norte;;246
State of Rio Grande do Sul;Office of the Chief of Staff;468;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Secretariat for Planning, Management, and Government;499;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;State Prosecutor General;740;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;NA;809;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;State Secretariat for Environment;811;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Secretariat for Planning, Management and Citizen;817;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;State Legislative Assembly;1261;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Assembleia Legislativa;2332;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Assembleia Legislativa do Rio Grande do Sul, Commission of MERCOSUR and International Affairs;2336;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Assembleia Legislativa, Comissão de Economia e Desenvolvimento Sustentável;2427;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Legislative Chamber;2584;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Environment and Sustainable Development;2585;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;State Assembly;2609;Estado do Rio Grande do Sul;;247
State of Rio Grande do Sul;Water Resources and Management Department;2662;Estado do Rio Grande do Sul;;247
State of Rondonia;NA;1906;Estado de Rondônia;;229
State of Rondônia;Environmental Development;2480;Estado de Rondônia;;229
State of Rondônia;Civil Household;2601;Estado de Rondônia;;229
State of Rondônia;Secretary for Environmental Development;2718;Estado de Rondônia;;229
State of Roraima;Institute for the Advancement of Science and Technology;709;Estado de Roraima;;230
State of Roraima;NA;787;Estado de Roraima;;230
State of Roraima;State Legislative Assembly;788;Estado de Roraima;;230
State of Roraima;Secretariat for Planning and Development;833;Estado de Roraima;;230
State of Roraima;Foundation for the Environment and Water Resources;960;Estado de Roraima;;230
State of Roraima;Integrated Management Support;1084;Estado de Roraima;;230
State of Roraima;Secretariat for Human Promotion;1197;Estado de Roraima;;230
State of Roraima;Planning and Economic Development;2482;Estado de Roraima;;230
State of Roraima;Water and Resources Foundation;2529;Estado de Roraima;;230
State of Roraima;Secretary of Agriculture, Livestock and Food Supply;2720;Estado de Roraima;;230
State of Roraima;Foundation of Environment and Water Resources;2722;Estado de Roraima;;230
State of Santa Catarina;Environment Foundation of the State of Santa Catarina (FATMA);77;Estado de Santa Catarina;;231
State of Santa Catarina;Secretariat for International Affairs;408;Estado de Santa Catarina;;231
State of Santa Catarina;NA;425;Estado de Santa Catarina;;231
State of Santa Catarina;Projects Coordination;723;Estado de Santa Catarina;;231
State of Santa Catarina;Climate change;783;Estado de Santa Catarina;;231
State of Santa Catarina;Sanitation and Environment;961;Estado de Santa Catarina;;231
State of Santa Catarina;Environment Foundation;1075;Estado de Santa Catarina;;231
State of Santa Catarina;Secretariat for Sustainable Economic Development;1129;Estado de Santa Catarina;;231
State of Santa Catarina;Santa Catarina Environment Foundation;1675;Estado de Santa Catarina;;231
State of Santa Catarina;Foundation of the Environment of Santa Catarina;1936;Estado de Santa Catarina;;231
State of Santa Catarina;Global Climate Change;1991;Estado de Santa Catarina;;231
State of Santa Catarina;CODESC;1993;Estado de Santa Catarina;;231
State of Santa Catarina;Secretariat of Sustainable Economic Development;1996;Estado de Santa Catarina;;231
State of Sao Paulo;Forum on Climate Change and Biodiversity of the State of Sao Paulo;69;Estado de São Paulo;;232
State of Sao Paulo;Secretariat for Environment;1422;Estado de São Paulo;;232
State of Sao Paulo;Secretariat for the Environment;1645;Estado de São Paulo;;232
State of Sao Paulo;NA;1908;Estado de São Paulo;;232
State of Sao Paulo;Environment;1909;Estado de São Paulo;;232
State of Sao Paulo;Agriculture;1910;Estado de São Paulo;;232
State of São Paulo;Forum on Climate Change and Biodiversity of the State of Sao Paulo;105;Estado de São Paulo;;232
State of São Paulo;Agency for Environmental Sanitation the State of São Paulo;348;Estado de São Paulo;;232
State of São Paulo;International Events Coordination;554;Estado de São Paulo;;232
State of São Paulo;Secretary of Environment;556;Estado de São Paulo;;232
State of São Paulo;Press;557;Estado de São Paulo;;232
State of São Paulo;Secretariat for Metropolitan Development;558;Estado de São Paulo;;232
State of São Paulo;NA;559;Estado de São Paulo;;232
State of São Paulo;Secretariat for Energy;561;Estado de São Paulo;;232
State of São Paulo;Secretariat for Agricultura and Supply;566;Estado de São Paulo;;232
State of São Paulo;International Affairs;568;Estado de São Paulo;;232
State of São Paulo;Secretariat for Environment;570;Estado de São Paulo;;232
State of São Paulo;Ceasgesp, Related to Water Supply;1134;Estado de São Paulo;;232
State of São Paulo;"Secretariat for Environment; Parlamento Latinoamericano";1435;Estado de São Paulo;;232
State of São Paulo;Secretariat of Environment;1671;Estado de São Paulo;;232
State of São Paulo;Department of Environment;1673;Estado de São Paulo;;232
State of São Paulo;Environment, Division of Global Affairs;1674;Estado de São Paulo;;232
State of São Paulo;Forum on Global Climate Change and Biodiversity of São Paulo;1691;Estado de São Paulo;;232
State of São Paulo;Department of the Environment;1731;Estado de São Paulo;;232
State of São Paulo;Environment, Division of Global Issues, Coordination of Mogrem;1735;Estado de São Paulo;;232
State of São Paulo;Environmental Agency;1784;Estado de São Paulo;;232
State of São Paulo;Forum for Climate Change of the State of São Paulo;1911;Estado de São Paulo;;232
State of São Paulo;Sao Paulo's Agency for Agribusiness Technology;1923;Estado de São Paulo;;232
State of São Paulo;Environment;1959;Estado de São Paulo;;232
State of São Paulo;Secretaria do Meio Ambiente Ambiente, Climate Change;2188;Estado de São Paulo;;232
State of São Paulo;Secretariat of the Environment;2257;Estado de São Paulo;;232
State of São Paulo;Environmental Agency, Climate Change Division;2290;Estado de São Paulo;;232
State of São Paulo;Gabinet Office, Secretariat of Environment;2378;Estado de São Paulo;;232
State of São Paulo;State of Secretary for the Environment;2471;Estado de São Paulo;;232
State of São Paulo;Secretariat of the Environment, International Advisor;2523;Estado de São Paulo;;232
State of São Paulo;Forestry Foundation;2524;Estado de São Paulo;;232
State of São Paulo;Environmental Agency, Gabinet Office;2539;Estado de São Paulo;;232
State of São Paulo;International Affairs Office, Secretariat of the Environment;2656;Estado de São Paulo;;232
State of São Paulo;Climate Change Office, Secretariat of the Environment;2657;Estado de São Paulo;;232
State of São Paulo;Secretariat of Agriculture and Food Supply;2699;Estado de São Paulo;;232
State of São Paulo;State Basic Sanitation Company;2701;Estado de São Paulo;;232
State of São Paulo;Secretary of External Affairs;2702;Estado de São Paulo;;232
State of São Paulo;Environmental Company;2704;Estado de São Paulo;;232
State of São Paulo;Water and Energy Company;2705;Estado de São Paulo;;232
State of São Paulo;Environmental Company, President's Office;2707;Estado de São Paulo;;232
State of Tocantins;Secretariat for Agriculture, Livestock and Agrarian Development;851;Estado de Tocantins;;234
State of Tocantins;Secretariat for Institutional Relations;904;Estado de Tocantins;;234
State of Tocantins;"Secretariat for Culture; Cultural Foundation";916;Estado de Tocantins;;234
State of Tocantins;Environment and Forests;1033;Estado de Tocantins;;234
State of Tocantins;Secretariat for Industry and Trade;1128;Estado de Tocantins;;234
State of Tocantins;State of Tocantins Procurator;1561;Estado de Tocantins;;234
State of Tocantins;Prosecutor of the State;1601;Estado de Tocantins;;234
State of Tocantins;NA;1618;Estado de Tocantins;;234
State of Tocantins;Public Attorney;1904;Estado de Tocantins;;234
State of Tocantins;Secretaria de Meio Ambiente;2366;Estado de Tocantins;;234
State of Tocantins;Diretoria de Fomento e Energia, Secretaria de Estado do Meio Ambiente e Desenvolvimento Sustentável;2389;Estado de Tocantins;;234
State of Tocantins;Communication;2481;Estado de Tocantins;;234
State of Tocantins;Environmental Management Instruments, Secretariat of Environment and Water Resources;2518;Estado de Tocantins;;234
State of Tocantins;State Assembly;2607;Estado de Tocantins;;234
State of Tocantins;Environment and Water Resources;2719;Estado de Tocantins;;234
State Office of the Chief of Staff;NA;1010;Estado do Acre;Casa Civil;235
State University of Campinas;NA;741;Universidade Estadual de Campinas;;621
State University of Feira de Santana;NA;957;Universidade Estadual de Feira de Santana;;622
State University of Londrina;Department of Physiological Sciences;219;Universidade Estadual de Londrina;;623
State University of Londrina;NA;989;Universidade Estadual de Londrina;;623
State University of São Paulo;NA;873;Universidade Estadual Paulista;;626
Steering Committee for the 4th IMO GHG Study;Brazil;2728;Steering Committee for the 4th IMO GHG Study;;583
Strategic Studies Center;Coordination for Green Economy;1006;CGEE - Centro de Gestão e Estudos Estratégicos;;128
Strategic Studies Center;NA;1012;CGEE - Centro de Gestão e Estudos Estratégicos;;128
Strategic Studies Centre;NA;433;CGEE - Centro de Gestão e Estudos Estratégicos;;128
Strategic Study Center;NA;1027;CGEE - Centro de Gestão e Estudos Estratégicos;;128
SUDAM;NA;290;SUDAM - Superintendência do Desenvolvimento da Amazônia;;586
Sugar Cane Technology Centre;NA;852;CTC - Centro de Tecnologia Canavieira;;184
Superintendence for the Development of the Amazon Region;NA;480;SUDAM - Superintendência do Desenvolvimento da Amazônia;;586
Superintendence for the Development of the Amazon Region;Funds Management and Investments Incentives;493;SUDAM - Superintendência do Desenvolvimento da Amazônia;;586
Superintendence for the Development of the Center-West Region;NA;516;SUDECO - Superintendência de Desenvolvimento do Centro-Oeste;;587
Superintendence for the Development of the Centre-West Region;NA;504;SUDECO - Superintendência de Desenvolvimento do Centro-Oeste;;587
Superintendence for the Development of the Northeast Region;Territorial Development;521;SUDENE - Superintendência de Desenvolvimento do Nordeste;;588
Superintendence for the Development of the Northeast Region;Environmental Policies Manager;550;SUDENE - Superintendência de Desenvolvimento do Nordeste;;588
Superintendence of the Manaus Free Trade Zone;NA;830;SUFRAMA - Superintendência da Zona Franca de Manaus;;589
Superintendence of the Manaus Free Trade Zone (SUFRAMA);NA;1231;SUFRAMA - Superintendência da Zona Franca de Manaus;;589
Superintendência do Desenvolvimento do Nordeste;NA;1283;SUDENE - Superintendência de Desenvolvimento do Nordeste;;588
Superior Court of Justice;NA;837;STJ - Superior Tribunal de Justiça;;585
Supreme Court of Brazil;NA;391;STF - Supremo Tribunal Federal;;584
