"";"section_h1";"section_h2";"report_id";"sentence";"sent_order";"interaction";"sender";"target";"title";"event";"event_name";"conf_startdate";"conf_enddate";"negotiation_date";"row_id"
"3747";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"SOUTH AFRICA";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3747
"3748";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"AUSTRALIA";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3748
"3749";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"COLOMBIA";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3749
"3750";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"MALAWI";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3750
"3751";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PHILIPPINES";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3751
"3752";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"NORWAY";"PANAMA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3752
"3753";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"EU";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3753
"3754";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PANAMA";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3754
"3755";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"AUSTRALIA";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3755
"3756";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"COLOMBIA";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3756
"3757";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"MALAWI";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3757
"3758";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PHILIPPINES";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3758
"3759";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"NORWAY";"SOUTH AFRICA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3759
"3760";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"EU";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3760
"3761";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PANAMA";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3761
"3762";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"SOUTH AFRICA";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3762
"3763";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"COLOMBIA";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3763
"3764";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"MALAWI";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3764
"3765";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PHILIPPINES";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3765
"3766";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"NORWAY";"AUSTRALIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3766
"3767";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"EU";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3767
"3768";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PANAMA";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3768
"3769";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"SOUTH AFRICA";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3769
"3770";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"AUSTRALIA";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3770
"3771";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"MALAWI";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3771
"3772";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PHILIPPINES";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3772
"3773";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"NORWAY";"COLOMBIA";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3773
"3774";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"EU";"MALAWI";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3774
"3775";"SBSTA CLOSING PLENARY 
";"ECONOMIC ASPECTS OF MITIGATING CLIMATE CHANGE:";234;"Supported by Lesotho, for the LDCs, Spain, for the EU, PANAMA, SOUTH AFRICA, AUSTRALIA, COLOMBIA, MALAWI, the PHILIPPINES and NORWAY, AOSIS proposed requesting the Secretariat to prepare a technical paper on the options for limiting global average temperature increase to below 1.5°C and 2°C.";2877;"agreement";"PANAMA";"MALAWI";"Report of main proceedings for 9 June 2010";"Bonn Climate Change Talks - May/June 2010";"Bonn Climate Change Talks - May/June 2010";2010-05-31;2010-06-11;2010-06-09;3775
