"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"1591";45529;23;2010-12-01;489;"Nigeria";"Mexico";" MEXICO He expressed intention... And on the inclusion of legislative entities and parliaments in the UNFCCC process. NIGERIA noted that the UNFCCC is an intergovernmental process. ";" TARGET HE EXPRESSED INTENTION... AND ON THE INCLUSION OF LEGISLATIVE ENTITIES AND PARLIAMENTS IN THE UNFCCC PROCESS. SENDER NOTED THAT THE UNFCCC IS AN INTERGOVERNMENTAL PROCESS. ";0;6
"1592";45569;2;2010-12-01;489;"Saudi Arabia";"Argentina";" ARGENTINA, supported by SAUDI ARABIA,";" TARGET, SUPPORTED BY SENDER,";1;2
"1593";45570;661;2010-12-01;489;"Argentina";"Brazil";"BRAZIL, supported by ARGENTINA";"TARGET, SUPPORTED BY SENDER";1;2
"1594";45588;1326;2010-12-01;489;"Brazil";"Ethiopia";"ETHIOPIA, supported by BRAZIL, suggested a technical
workshop. ";"TARGET, SUPPORTED BY SENDER, SUGGESTED A TECHNICAL
WORKSHOP. ";1;2
"1595";45604;3238;2010-12-02;490;"Saudi Arabia";"China";"Supported by SAUDI ARABIA, CHINA stressed parties’
considerable workload and urged focusing on the two AWGs and on a “constructive and balanced” outcome in Cancun.";"SUPPORTED BY SENDER, TARGET STRESSED PARTIES’
CONSIDERABLE WORKLOAD AND URGED FOCUSING ON THE TWO AWGS AND ON A “CONSTRUCTIVE AND BALANCED” OUTCOME IN CANCUN.";1;2
"1596";45609;17;2010-12-02;490;"Jamaica";"Sierra Leone";" JAMAICA,SIERRA LEONE and others proposed regional training workshops to help build capacity of prospective NIEs.";" SENDER,TARGET AND OTHERS PROPOSED REGIONAL TRAINING WORKSHOPS TO HELP BUILD CAPACITY OF PROSPECTIVE NIES.";1;4
"1597";45626;2491;2010-12-03;491;"Brazil";"Bolivia";"On the frequency of reporting for Annex I parties, BOLIVIA suggested submissions every two years. BRAZIL said this agenda item should be further discussed during SBI 34. ";"ON THE FREQUENCY OF REPORTING FOR ANNEX I PARTIES, TARGET SUGGESTED SUBMISSIONS EVERY TWO YEARS. SENDER SAID THIS AGENDA ITEM SHOULD BE FURTHER DISCUSSED DURING SBI 34. ";0;5
"1598";45627;2905;2010-12-03;491;"Jordan";"Saudi Arabia";"SAUDI ARABIA, supported by JORDAN, said
consideration of including CCS under the CDM should be added to the list.";"TARGET, SUPPORTED BY SENDER, SAID
CONSIDERATION OF INCLUDING CCS UNDER THE CDM SHOULD BE ADDED TO THE LIST.";1;2
"1599";45629;20;2010-12-03;491;"Japan";"Saudi Arabia";" JAPAN, SAUDI ARABIA and others also opposed discussions by the contact group of issues relating to the
continuation of the Kyoto Protocol. INSTITUTIONAL ARRANGEMENT OR ORGANISATION???";" SENDER, TARGET AND OTHERS ALSO OPPOSED DISCUSSIONS BY THE CONTACT GROUP OF ISSUES RELATING TO THE
CONTINUATION OF THE KYOTO PROTOCOL. INSTITUTIONAL ARRANGEMENT OR ORGANISATION???";1;4
"1600";45637;4176;2010-12-03;491;"Japan";"Ukraine";"UKRAINE identified the need to consult on the level of
the proposed fee. JAPAN preferred focusing on other means, saying the proposed fee could discourage JI activities.";"TARGET IDENTIFIED THE NEED TO CONSULT ON THE LEVEL OF
THE PROPOSED FEE. SENDER PREFERRED FOCUSING ON OTHER MEANS, SAYING THE PROPOSED FEE COULD DISCOURAGE JI ACTIVITIES.";0;5
"1601";45640;4385;2010-12-03;491;"Australia";"Canada";"while CANADA stated that the COP/MOP can take a
comprehensive approach and also address the level of base year emissions. AUSTRALIA indicated that while the appeal must comply with the existing rules, it is also possible to address the broader";"WHILE TARGET STATED THAT THE COP/MOP CAN TAKE A
COMPREHENSIVE APPROACH AND ALSO ADDRESS THE LEVEL OF BASE YEAR EMISSIONS. SENDER INDICATED THAT WHILE THE APPEAL MUST COMPLY WITH THE EXISTING RULES, IT IS ALSO POSSIBLE TO ADDRESS THE BROADER";1;4
"1602";45642;3318;2010-12-04;492;"Tuvalu";"Costa Rica";"TUVALU and COSTA RICA stressed that their countries’
proposals are not intended to replace the Kyoto Protocol. ";"SENDER AND TARGET STRESSED THAT THEIR COUNTRIES’
PROPOSALS ARE NOT INTENDED TO REPLACE THE KYOTO PROTOCOL. ";1;4
"1603";45644;4193;2010-12-04;492;"United States";"India";"US With INDIA urged giving priority to the AWG-LCA.";"SENDER WITH TARGET URGED GIVING PRIORITY TO THE AWG-LCA.";1;3
"1604";45648;2903;2010-12-04;492;"Egypt";"Saudi Arabia";"SAUDI ARABIA, supported by EGYPT, opposed referring to parliamentarians and legislators, saying that their participation and role should be considered by each party according to its national circumstances and legal framework.";"TARGET, SUPPORTED BY SENDER, OPPOSED REFERRING TO PARLIAMENTARIANS AND LEGISLATORS, SAYING THAT THEIR PARTICIPATION AND ROLE SHOULD BE CONSIDERED BY EACH PARTY ACCORDING TO ITS NATIONAL CIRCUMSTANCES AND LEGAL FRAMEWORK.";1;2
"1605";45651;2014;2010-12-04;492;"Saudi Arabia";"Mexico";"MEXICO and many others, opposed by SAUDI ARABIA,
supported draft text on having an in-session workshop in 2011 ";"TARGET AND MANY OTHERS, OPPOSED BY SENDER,
SUPPORTED DRAFT TEXT ON HAVING AN IN-SESSION WORKSHOP IN 2011 ";0;6
"1606";45652;3007;2010-12-04;492;"Saudi Arabia";"South Africa";"SOUTH AFRICA proposed, and many parties supported, text taking note of discussions held during SBI 33. SAUDI ARABIA supported deletion of text noting that...";"TARGET PROPOSED, AND MANY PARTIES SUPPORTED, TEXT TAKING NOTE OF DISCUSSIONS HELD DURING SBI 33. SENDER SUPPORTED DELETION OF TEXT NOTING THAT...";0;6
"1607";45691;37;2010-12-06;493;"Tuvalu";"Guyana";" TUVALU and GUYANA identified the need for
parties to take ownership of the text.";" SENDER AND TARGET IDENTIFIED THE NEED FOR
PARTIES TO TAKE OWNERSHIP OF THE TEXT.";1;4
"1608";45695;2569;2010-12-06;493;"Pakistan";"Ecuador";"PAKISTAN, ECUADOR and others stressed that progress
under the Convention is linked to progress under the Protocol. ";"SENDER, TARGET AND OTHERS STRESSED THAT PROGRESS
UNDER THE CONVENTION IS LINKED TO PROGRESS UNDER THE PROTOCOL. ";1;4
"1609";45697;2212;2010-12-06;493;"Nigeria";"Nicaragua";"NIGERIA underscored the need to continue the Kyoto Protocol
and NICARAGUA said this is essential to achieve balance. ";"SENDER UNDERSCORED THE NEED TO CONTINUE THE KYOTO PROTOCOL
AND TARGET SAID THIS IS ESSENTIAL TO ACHIEVE BALANCE. ";1;4
"1610";45699;2715;2010-12-06;493;"St. Lucia";"Tuvalu";"SAINT LUCIA expressed concern with the absence of
reference to the 1.5°C goal and legally-binding agreement under the AWG-LCA. With TUVALU, she lamented a weakening of language on a mechanism to address loss and damage. ";"SENDER EXPRESSED CONCERN WITH THE ABSENCE OF
REFERENCE TO THE 1.5°C GOAL AND LEGALLY-BINDING AGREEMENT UNDER THE AWG-LCA. WITH TARGET, SHE LAMENTED A WEAKENING OF LANGUAGE ON A MECHANISM TO ADDRESS LOSS AND DAMAGE. ";1;3
"1611";45701;3267;2010-12-06;493;"Bhutan";"Tajikistan";"TAJIKISTAN, supported by BHUTAN, stressed the need to reflect needs of mountainous,
landlocked developing countries";"TARGET, SUPPORTED BY SENDER, STRESSED THE NEED TO REFLECT NEEDS OF MOUNTAINOUS,
LANDLOCKED DEVELOPING COUNTRIES";1;2
"1612";45711;24;2010-12-06;493;"Japan";"Norway";" NORWAY expressed willingness for a second commitment period as part of a balanced outcome. JAPAN said since not all major emitters are part of the Kyoto Protocol, a second commitment period is neither fair nor effective.";" TARGET EXPRESSED WILLINGNESS FOR A SECOND COMMITMENT PERIOD AS PART OF A BALANCED OUTCOME. SENDER SAID SINCE NOT ALL MAJOR EMITTERS ARE PART OF THE KYOTO PROTOCOL, A SECOND COMMITMENT PERIOD IS NEITHER FAIR NOR EFFECTIVE.";0;6
"1613";45743;32;2010-12-07;494;"Saudi Arabia";"China";" SAUDI ARABIA, with CHINA and others, reiterated that “the form should follow function.” the “function” cannot be clarified before a second commitment period under the Kyoto Protocol has been agreed.";" SENDER, WITH TARGET AND OTHERS, REITERATED THAT “THE FORM SHOULD FOLLOW FUNCTION.” THE “FUNCTION” CANNOT BE CLARIFIED BEFORE A SECOND COMMITMENT PERIOD UNDER THE KYOTO PROTOCOL HAS BEEN AGREED.";1;3
"1614";45756;2592;2010-12-10;497;"South Africa";"Papua New Guinea";"PAPUA NEW GUINEA, supported by SOUTH AFRICA, opposed the introduction of new text by the Co-Chairs, stating that the text had already been gaveled during informal consultations last night. ";"TARGET, SUPPORTED BY SENDER, OPPOSED THE INTRODUCTION OF NEW TEXT BY THE CO-CHAIRS, STATING THAT THE TEXT HAD ALREADY BEEN GAVELED DURING INFORMAL CONSULTATIONS LAST NIGHT. ";1;2
"1615";45769;299;2011-04-08;499;"Brazil";"Australia";"AUSTRALIA was the question of how to draw in all major
emitters. Brazil responded that the low level of ambition in the
Protocol’s first commitment period was not a structural problem.";"TARGET WAS THE QUESTION OF HOW TO DRAW IN ALL MAJOR
EMITTERS. SENDER RESPONDED THAT THE LOW LEVEL OF AMBITION IN THE
PROTOCOL’S FIRST COMMITMENT PERIOD WAS NOT A STRUCTURAL PROBLEM.";0;6
"1616";45788;292;2011-04-08;499;"South Africa";"Australia";"AUSTRALIA suggested sorting actions into an annex
differentiated by domestic or international support.SOUTH AFRICA cautioned against initiating
attempts to define “supported” and “unsupported” NAMAs";"TARGET SUGGESTED SORTING ACTIONS INTO AN ANNEX
DIFFERENTIATED BY DOMESTIC OR INTERNATIONAL SUPPORT.SENDER CAUTIONED AGAINST INITIATING
ATTEMPTS TO DEFINE “SUPPORTED” AND “UNSUPPORTED” NAMAS";0;6
"1617";46586;1267;2011-04-08;499;"Marshall Islands";"Colombia";"Colombia, supported by the Marshall Islands, proposed
finding a middle ground by: clarifying pre-conditions; identifying
rules that are required and those that have been implemented;
and assessing impacts of applying different rules.";"TARGET, SUPPORTED BY THE SENDER, PROPOSED
FINDING A MIDDLE GROUND BY: CLARIFYING PRE-CONDITIONS; IDENTIFYING
RULES THAT ARE REQUIRED AND THOSE THAT HAVE BEEN IMPLEMENTED;
AND ASSESSING IMPACTS OF APPLYING DIFFERENT RULES.";1;2
"1618";46601;4154;2011-04-08;499;"Tuvalu";"Bolivia";"Tuvalu, with Bolivia, requested that parties “unpack
the phraseology” and have a foundational discussion on the
political pre-conditions.";"SENDER, WITH TARGET, REQUESTED THAT PARTIES “UNPACK
THE PHRASEOLOGY” AND HAVE A FOUNDATIONAL DISCUSSION ON THE
POLITICAL PRE-CONDITIONS.";1;3
"1619";47227;2325;2011-04-08;499;"Norway";"Pakistan";"Norway
and Pakistan said fighting over the agenda is not helpful, and
noted it is imperative to make progress on the AWG-LCA work.";"SENDER
AND TARGET SAID FIGHTING OVER THE AGENDA IS NOT HELPFUL, AND
NOTED IT IS IMPERATIVE TO MAKE PROGRESS ON THE AWG-LCA WORK.";1;4
"1620";47267;2196;2011-06-07;503;"New Zealand";"Canada";"NEW ZEALAND, with CANADA, said the work programme 
would allow the SBSTA to explore technical and methodological  issues relating to adaptation and mitigation in the agriculture  sector.";"SENDER, WITH TARGET, SAID THE WORK PROGRAMME 
WOULD ALLOW THE SBSTA TO EXPLORE TECHNICAL AND METHODOLOGICAL  ISSUES RELATING TO ADAPTATION AND MITIGATION IN THE AGRICULTURE  SECTOR.";1;3
"1621";47776;219;2011-06-08;504;"Australia";"United States";"AUSTRALIA and the US opposed this proposal,
stressing that it does not reflect balance";"SENDER AND THE TARGET OPPOSED THIS PROPOSAL,
STRESSING THAT IT DOES NOT REFLECT BALANCE";1;4
"1622";47822;2586;2011-06-08;504;"Papua New Guinea";"Tuvalu";"PAPUA NEW GUINEA that she does not support Tuvalu’s
tactics of targeting countries,";"SENDER THAT SHE DOES NOT SUPPORT TARGET’S
TACTICS OF TARGETING COUNTRIES,";0;7
"1623";47912;2720;2011-06-09;505;"St. Lucia";"Tuvalu";"SAINT LUCIA, with TUVALU, said the political context is
very important and that such technical discussion was premature.";"SENDER, WITH TARGET, SAID THE POLITICAL CONTEXT IS
VERY IMPORTANT AND THAT SUCH TECHNICAL DISCUSSION WAS PREMATURE.";1;4
"1624";47924;2719;2011-06-09;505;"St. Lucia";"Tuvalu";"SAINT LUCIA, with TUVALU, expressed concern about
taking up technical issues without further political clarity.";"SENDER, WITH TARGET, EXPRESSED CONCERN ABOUT
TAKING UP TECHNICAL ISSUES WITHOUT FURTHER POLITICAL CLARITY.";1;4
"1625";47986;3316;2011-06-10;506;"Tuvalu";"Barbados";"TUVALU and BARBADOS expressed
disappointment at the deletion of items 3(e) and 4(e)";"SENDER AND TARGET EXPRESSED
DISAPPOINTMENT AT THE DELETION OF ITEMS 3(E) AND 4(E)";1;4
"1626";48004;3140;2011-06-10;506;"St. Lucia";"Bolivia";"Saint Lucia and Bolivia underscored the need to
increase the level of ambition.";"SENDER AND TARGET UNDERSCORED THE NEED TO
INCREASE THE LEVEL OF AMBITION.";1;4
"1627";48122;1925;2011-06-11;507;"Kenya";"Mexico";"Kenya and Mexico noted that a number
of countries lack the experience to undertake biennial reports.";"SENDER AND TARGET NOTED THAT A NUMBER
OF COUNTRIES LACK THE EXPERIENCE TO UNDERTAKE BIENNIAL REPORTS.";1;4
"1628";48237;488;2011-06-13;508;"Barbados";"Australia";"BARBADOS, with AUSTRALIA, reported on a seminar
on innovative approaches to loss and damage held in Bonn on
Sunday, 5 June.";"SENDER, WITH TARGET, REPORTED ON A SEMINAR
ON INNOVATIVE APPROACHES TO LOSS AND DAMAGE HELD IN BONN ON
SUNDAY, 5 JUNE.";1;4
"1629";48435;397;2011-06-14;509;"Australia";"New Zealand";"AUSTRALIA, with NEW ZEALAND, emphasized the
need to resolve technical issues on the flexibility mechanisms,
the basket of methodological issues and LULUCF accounting
rules.";"SENDER, WITH TARGET, EMPHASIZED THE
NEED TO RESOLVE TECHNICAL ISSUES ON THE FLEXIBILITY MECHANISMS,
THE BASKET OF METHODOLOGICAL ISSUES AND LULUCF ACCOUNTING
RULES.";1;3
"1630";48530;391;2011-06-15;510;"Australia";"Canada";"AUSTRALIA, with CANADA, said addressing climate
change is best served by a regime that includes commitments
from all major emitters";"SENDER, WITH TARGET, SAID ADDRESSING CLIMATE
CHANGE IS BEST SERVED BY A REGIME THAT INCLUDES COMMITMENTS
FROM ALL MAJOR EMITTERS";1;3
"1631";48536;183;2011-06-15;510;"Australia";"New Zealand";"AUSTRALIA
and NEW ZEALAND highlighted the need for coherent rules
across tracks";"SENDER
AND TARGET HIGHLIGHTED THE NEED FOR COHERENT RULES
ACROSS TRACKS";1;4
"1632";48626;1104;2011-06-16;511;"Colombia";"Australia";"COLOMBIA and AUSTRALIA
suggested focusing on the substantive work and skipping
opening and closing plenaries.";"SENDER AND TARGET
SUGGESTED FOCUSING ON THE SUBSTANTIVE WORK AND SKIPPING
OPENING AND CLOSING PLENARIES.";1;4
"1633";48634;2867;2011-06-16;511;"Saudi Arabia";"India";"SAUDI ARABIA, INDIA and others suggested
deleting the text or revising the language";"SENDER, TARGET AND OTHERS SUGGESTED
DELETING THE TEXT OR REVISING THE LANGUAGE";1;4
"1634";48638;2013;2011-06-16;511;"Mexico";"South Africa";"MEXICO and SOUTH AFRICA suggested
this should be considered particularly for developing country
observer organizations.";"SENDER AND TARGET SUGGESTED
THIS SHOULD BE CONSIDERED PARTICULARLY FOR DEVELOPING COUNTRY
OBSERVER ORGANIZATIONS.";1;4
"1635";48640;3855;2011-06-17;512;"United States";"Ecuador";"The US and
ECUADOR welcomed the compromise.";"THE SENDER AND
TARGET WELCOMED THE COMPROMISE.";1;4
"1636";48723;558;2011-06-17;512;"Bolivia";"Venezuela";"BOLIVIA, with VENEZUELA, opposed this,";"SENDER, WITH TARGET, OPPOSED THIS,";1;3
"1637";48754;2783;2011-06-17;512;"Saudi Arabia";"United States";"SAUDI ARABIA and the
US identified the need for further work.";"SENDER AND THE
TARGET IDENTIFIED THE NEED FOR FURTHER WORK.";1;4
"1638";48776;2777;2011-06-17;512;"Saudi Arabia";"Qatar";"SAUDI ARABIA and QATAR questioned the process through
which the text originated.";"SENDER AND TARGET QUESTIONED THE PROCESS THROUGH
WHICH THE TEXT ORIGINATED.";1;4
"1639";48817;2680;2011-06-17;512;"Qatar";"Saudi Arabia";"QATAR opposed, underscoring
procedural concerns. SAUDI ARABIA stated";"SENDER OPPOSED, UNDERSCORING
PROCEDURAL CONCERNS. TARGET STATED";1;4
"1640";48819;2754;2011-06-17;512;"Saudi Arabia";"Egypt";"SAUDI ARABIA With
EGYPT, he proposed further informal consultations.";"SENDER WITH
TARGET, HE PROPOSED FURTHER INFORMAL CONSULTATIONS.";1;4
"1641";48821;3349;2011-06-17;512;"Cook Islands";"Tuvalu";"TUVALU,
supported by the COOK ISLANDS, stressed that the text had
already been subject to extensive consultations.";"TARGET,
SUPPORTED BY THE SENDER, STRESSED THAT THE TEXT HAD
ALREADY BEEN SUBJECT TO EXTENSIVE CONSULTATIONS.";1;2
"1642";48951;4218;2011-10-02;515;"Venezuela";"Nicaragua";"VENEZUELA and NICARAGUA
stressed that countries should not be able to select beneficial
elements of the multilateral process, while neglecting difficult
elements.";"SENDER AND TARGET
STRESSED THAT COUNTRIES SHOULD NOT BE ABLE TO SELECT BENEFICIAL
ELEMENTS OF THE MULTILATERAL PROCESS, WHILE NEGLECTING DIFFICULT
ELEMENTS.";1;4
"1643";48991;184;2011-10-03;516;"Australia";"Norway";"AUSTRALIA
and NORWAY proposed integrating biennial reports and IAR
into existing reporting to avoid duplication.";"SENDER
AND TARGET PROPOSED INTEGRATING BIENNIAL REPORTS AND IAR
INTO EXISTING REPORTING TO AVOID DUPLICATION.";1;4
"1644";49034;936;2011-10-03;516;"China";"Saudi Arabia";"CHINA and SAUDI ARABIA called for focusing on
the NAMA registry";"SENDER AND TARGET CALLED FOR FOCUSING ON
THE NAMA REGISTRY";1;4
"1645";49036;676;2011-10-03;516;"Marshall Islands";"Brazil";"BRAZIL, supported by the
MARSHALL ISLANDS and other developing countries,
emphasized that IAR and ICA respond to different objectives.";"TARGET, SUPPORTED BY THE
SENDER AND OTHER DEVELOPING COUNTRIES,
EMPHASIZED THAT IAR AND ICA RESPOND TO DIFFERENT OBJECTIVES.";1;2
"1646";49049;672;2011-10-03;516;"India";"Brazil";"BRAZIL, supported by INDIA, stressed the need
to take into account the respective capacities and capabilities
of countries.";"TARGET, SUPPORTED BY SENDER, STRESSED THE NEED
TO TAKE INTO ACCOUNT THE RESPECTIVE CAPACITIES AND CAPABILITIES
OF COUNTRIES.";1;2
"1647";49199;4247;2011-10-06;519;"Bolivia";"Venezuela";"VENEZUELA, supported by BOLIVIA, called for a better
allocation of time among the different agenda issues.";"TARGET, SUPPORTED BY SENDER, CALLED FOR A BETTER
ALLOCATION OF TIME AMONG THE DIFFERENT AGENDA ISSUES.";1;2
"1648";49202;2717;2011-10-06;519;"Saudi Arabia";"St. Lucia";"SAINT LUCIA, opposed by SAUDI ARABIA, stressed the
need for developed countries to increase their level of ambition
and to take on targets during a second commitment period.";"TARGET, OPPOSED BY SENDER, STRESSED THE
NEED FOR DEVELOPED COUNTRIES TO INCREASE THEIR LEVEL OF AMBITION
AND TO TAKE ON TARGETS DURING A SECOND COMMITMENT PERIOD.";0;6
"1649";49207;741;2011-10-07;520;"Canada";"Australia";"CANADA and AUSTRALIA
welcomed the summary note as a starting effort to capture
progress.";"SENDER AND TARGET
WELCOMED THE SUMMARY NOTE AS A STARTING EFFORT TO CAPTURE
PROGRESS.";1;4
"1650";49224;1530;2011-10-07;520;"India";"Saudi Arabia";"INDIA and SAUDI ARABIA noted that
outstanding work remains before the paper can be used a basis
for negotiation.";"SENDER AND TARGET NOTED THAT
OUTSTANDING WORK REMAINS BEFORE THE PAPER CAN BE USED A BASIS
FOR NEGOTIATION.";1;4
"1651";49234;1854;2011-10-07;520;"Switzerland";"Japan";"JAPAN, supported by SWITZERLAND, pointed
to duplication in the text on inputs.";"TARGET, SUPPORTED BY SENDER, POINTED
TO DUPLICATION IN THE TEXT ON INPUTS.";1;2
"1652";49336;2034;2011-12-01;526;"Colombia";"Mexico";"MEXICO, supported by COLOMBIA, introduced introduced a proposal to allow..";"TARGET, SUPPORTED BY SENDER, INTRODUCED INTRODUCED A PROPOSAL TO ALLOW..";1;2
